value,node_id,position
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1767,379
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1927,380
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2697,381
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2716,382
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2918,383
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2932,384
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3026,385
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3352,386
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4000,387
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4066,388
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4464,389
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4678,390
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4741,391
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4980,392
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5083,393
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5266,394
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5272,395
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5408,396
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5432,397
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5492,398
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5526,399
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5720,400
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5721,401
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5723,402
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6330,403
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6529,404
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7196,405
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:782,406
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:801,407
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:883,408
1947,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:940,409
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1027,410
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1522,411
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1748,412
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2501,413
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2688,414
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3158,415
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4031,416
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4153,417
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4574,418
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4991,419
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5296,420
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5410,421
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5441,422
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5530,423
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5533,424
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5550,425
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5722,426
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5724,427
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5725,428
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5726,429
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6082,430
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6107,431
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:642,432
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6486,433
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:849,434
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8818,435
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:938,436
1948,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:939,437
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1523,438
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1766,439
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1958,440
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2897,441
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3189,442
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3456,443
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4155,444
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4762,445
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5026,446
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5080,447
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5166,448
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5300,449
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5393,450
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5395,451
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5438,452
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5449,453
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5543,454
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5551,455
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5727,456
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6347,457
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7739,458
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:800,459
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8709,460
1949,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:987,461
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1757,462
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2500,463
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2692,464
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2709,465
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3041,466
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4067,467
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4349,468
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4573,469
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4642,470
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4658,471
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4799,472
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5070,473
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5086,474
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5164,475
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5542,476
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5728,477
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5729,478
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6072,479
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6106,480
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6401,481
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:648,482
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6692,483
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6989,484
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7278,485
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:762,486
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:765,487
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:773,488
1950,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:845,489
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1026,490
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1756,491
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2150,492
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2737,493
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2793,494
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2933,495
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3007,496
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4001,497
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4239,498
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4240,499
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5069,500
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5079,501
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5372,502
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5450,503
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5454,504
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5558,505
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6034,506
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6501,507
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:740,508
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7836,509
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7920,510
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:805,511
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:855,512
1951,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:912,513
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1001,514
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1056,515
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1524,516
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2298,517
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2598,518
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2675,519
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2743,520
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2863,521
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3356,522
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3976,523
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4172,524
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4641,525
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4702,526
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4743,527
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4770,528
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4855,529
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4927,530
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5229,531
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5674,532
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5730,533
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5731,534
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6003,535
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6188,536
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6849,537
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:739,538
1952,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7747,539
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1525,540
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1666,541
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1891,542
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2151,543
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2152,544
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2377,545
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2531,546
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2587,547
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2735,548
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3114,549
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3429,550
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3471,551
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3472,552
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3909,553
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4118,554
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4564,555
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4621,556
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4752,557
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4758,558
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5077,559
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5133,560
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5200,561
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5226,562
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5265,563
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5310,564
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5381,565
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5495,566
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5587,567
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5735,568
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6030,569
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6117,570
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:756,571
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:774,572
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:806,573
1953,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8086,574
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1526,575
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1600,576
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1828,577
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1892,578
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2948,579
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3160,580
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3445,581
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3474,582
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3513,583
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3951,584
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3955,585
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4549,586
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4655,587
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4826,588
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5088,589
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5331,590
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5373,591
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5407,592
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5431,593
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5440,594
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5459,595
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5497,596
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5513,597
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5622,598
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5732,599
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5733,600
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5734,601
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6044,602
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:744,603
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:755,604
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:808,605
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8087,606
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:842,607
1954,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:896,608
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1527,609
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1659,610
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1755,611
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2147,612
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2203,613
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2457,614
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2659,615
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2691,616
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2741,617
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2854,618
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2951,619
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3432,620
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3448,621
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3473,622
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3516,623
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3754,624
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4238,625
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4334,626
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4659,627
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4926,628
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4953,629
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4996,630
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5024,631
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5208,632
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5212,633
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5251,634
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5309,635
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5348,636
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5364,637
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5435,638
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5436,639
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5623,640
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5736,641
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5737,642
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5738,643
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:592,644
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6115,645
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6606,646
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6843,647
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7296,648
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7561,649
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:772,650
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:788,651
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:813,652
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8160,653
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:831,654
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:9024,655
1955,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:911,656
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1073,657
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1753,658
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1754,659
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2075,660
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2153,661
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2202,662
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2398,663
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2710,664
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3094,665
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3262,666
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3520,667
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4093,668
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4426,669
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4473,670
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4544,671
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4620,672
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4697,673
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4894,674
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5161,675
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5360,676
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5377,677
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5387,678
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5429,679
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5523,680
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5739,681
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5740,682
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5741,683
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5742,684
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6507,685
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6528,686
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:688,687
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7064,688
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:787,689
1956,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:791,690
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1011,691
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1023,692
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1881,693
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2143,694
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2321,695
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2460,696
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2507,697
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2541,698
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2590,699
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2925,700
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2935,701
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3163,702
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3519,703
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3901,704
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3992,705
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4075,706
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4119,707
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4540,708
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4591,709
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4618,710
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4619,711
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4638,712
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4669,713
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4919,714
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5143,715
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5191,716
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5224,717
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5244,718
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5515,719
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5521,720
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5522,721
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5743,722
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:741,723
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7708,724
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:771,725
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:776,726
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7905,727
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:835,728
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:956,729
1957,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:979,730
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1021,731
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1098,732
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1980,733
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2156,734
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2379,735
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2554,736
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2711,737
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2736,738
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2828,739
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2853,740
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2896,741
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3771,742
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3856,743
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3894,744
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4127,745
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4269,746
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4356,747
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4670,748
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4753,749
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5074,750
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5091,751
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5301,752
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5332,753
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5666,754
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:713,755
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:743,756
1958,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7487,757
